adjustment_id,ticket_id,trip_id,adjustment_type,amount,reason,created_at,currency
ADJ0001803,TK0004740,T0044062,refund,8.66,route_issue,2026-05-18 19:44:46.000000000,USD
ADJ0001804,TK0004749,T0044141,refund,16.92,trip_status_issue,2026-01-06 23:57:01.000000000,USD
ADJ0001805,TK0004749,T0044141,appeasement_credit,5.17,service_recovery,2026-01-07 00:01:01.000000000,USD
ADJ0001806,TK0004751,T0044168,refund,8.44,payment_issue,2026-04-18 19:17:52.000000000,USD
ADJ0001807,TK0004752,T0044180,refund,11.65,payment_issue,2026-01-16 03:54:11.000000000,USD
ADJ0001808,TK0004754,T0044232,refund,0.93,vehicle_access_issue,2026-06-24 02:00:30.000000000,USD
ADJ0001809,TK0004754,T0044232,appeasement_credit,17.92,service_recovery,2026-06-24 01:24:30.000000000,USD
ADJ0001810,TK0004755,T0044233,refund,3.72,pickup_issue,2026-01-19 19:29:31.000000000,USD
ADJ0001811,TK0004758,T0044284,appeasement_credit,6.31,service_recovery,2026-01-11 21:52:26.000000000,USD
ADJ0001812,TK0004759,T0044300,refund,4.75,route_issue,2026-02-10 23:47:49.000000000,USD
ADJ0001813,TK0004760,T0044306,refund,6.56,route_issue,2026-05-02 00:14:37.000000000,USD
ADJ0001814,TK0004764,T0044348,refund,3.73,cancellation_issue,2026-01-05 20:31:31.000000000,USD
ADJ0001815,TK0004765,T0044352,refund,6.72,payment_issue,2026-02-25 01:09:41.000000000,USD
ADJ0001816,TK0004771,T0044443,appeasement_credit,7.07,service_recovery,2026-04-07 12:43:15.000000000,USD
ADJ0001817,TK0004774,T0044466,refund,1.32,trip_status_issue,2026-05-01 18:47:40.000000000,USD
ADJ0001818,TK0004775,T0044483,refund,15.42,payment_issue,2026-06-24 23:56:19.000000000,USD
ADJ0001819,TK0004781,T0044523,refund,12.91,cancellation_issue,2026-05-28 16:03:37.000000000,USD
ADJ0001820,TK0004782,T0044538,appeasement_credit,8.41,service_recovery,2026-06-25 11:28:55.000000000,USD
ADJ0001821,TK0004784,T0044587,refund,0.86,payment_issue,2026-02-06 09:54:12.000000000,USD
ADJ0001822,TK0004785,T0044595,refund,5.09,pickup_issue,2026-03-31 20:20:11.000000000,USD
ADJ0001823,TK0004791,T0044640,refund,7.51,pickup_issue,2026-05-18 19:26:59.000000000,USD
ADJ0001824,TK0004793,T0044670,refund,8.63,route_issue,2026-05-15 12:54:36.000000000,USD
ADJ0001825,TK0004793,T0044670,appeasement_credit,10.11,service_recovery,2026-05-15 12:34:36.000000000,USD
ADJ0001826,TK0004794,T0044675,refund,11.05,cancellation_issue,2026-02-16 09:07:13.000000000,USD
ADJ0001827,TK0004804,T0044751,refund,2.86,cancellation_issue,2026-01-19 05:32:45.000000000,USD
ADJ0001828,TK0004805,T0044758,refund,7.22,payment_issue,2026-05-30 04:44:00.000000000,USD
ADJ0001829,TK0004806,T0044761,refund,12.0,payment_issue,2026-03-31 14:13:21.000000000,USD
ADJ0001830,TK0004807,T0044766,appeasement_credit,6.32,service_recovery,2026-03-18 21:37:23.000000000,USD
ADJ0001831,TK0004813,T0044823,refund,5.51,route_issue,2026-01-03 01:30:01.000000000,USD
ADJ0001832,TK0004814,T0044824,refund,7.03,payment_issue,2026-03-17 15:51:07.000000000,USD
ADJ0001833,TK0004816,T0044869,refund,13.98,dropoff_issue,2026-01-08 06:06:42.000000000,USD
ADJ0001834,TK0004816,T0044869,appeasement_credit,5.06,service_recovery,2026-01-08 06:15:42.000000000,USD
ADJ0001835,TK0004817,T0044874,appeasement_credit,16.26,service_recovery,2026-05-22 02:44:24.000000000,USD
ADJ0001836,TK0004818,T0044875,refund,4.64,cancellation_issue,2026-03-25 23:13:39.000000000,USD
ADJ0001837,TK0004819,T0044887,appeasement_credit,11.91,service_recovery,2026-01-19 02:54:11.000000000,USD
ADJ0001838,TK0004821,T0044902,refund,1.25,cancellation_issue,2026-01-29 12:23:29.000000000,USD
ADJ0001839,TK0004822,T0044907,refund,3.22,cancellation_issue,2026-04-29 14:53:25.000000000,USD
ADJ0001840,TK0004829,T0044946,refund,2.16,cancellation_issue,2026-03-26 16:08:26.000000000,USD
ADJ0001841,TK0004832,T0044972,refund,7.37,payment_issue,2026-05-01 16:33:55.000000000,USD
ADJ0001842,TK0004833,T0044977,refund,2.31,safety_concern,2026-03-29 19:36:22.000000000,USD
ADJ0001843,TK0004834,T0044979,refund,2.02,trip_status_issue,2026-03-08 22:47:00.000000000,USD
ADJ0001844,TK0004834,T0044979,appeasement_credit,3.05,service_recovery,2026-03-08 23:19:00.000000000,USD
ADJ0001845,TK0004835,T0044984,refund,8.99,cancellation_issue,2026-01-19 18:05:34.000000000,USD
ADJ0001846,TK0004839,T0045019,refund,2.54,pickup_issue,2026-05-22 16:41:29.000000000,USD
ADJ0001847,TK0004840,T0045021,appeasement_credit,8.25,service_recovery,2026-01-24 00:11:14.000000000,USD
ADJ0001848,TK0004842,T0045027,refund,6.7,payment_issue,2026-04-05 00:21:48.000000000,USD
ADJ0001849,TK0004843,T0045032,appeasement_credit,14.6,service_recovery,2026-05-25 18:37:32.000000000,USD
ADJ0001850,TK0004844,T0045046,appeasement_credit,12.49,service_recovery,2026-03-09 07:43:09.000000000,USD
ADJ0001851,TK0004847,T0045086,refund,4.58,route_issue,2026-05-06 09:50:30.000000000,USD
ADJ0001852,TK0004848,T0045094,refund,12.6,trip_status_issue,2026-01-20 23:30:17.000000000,USD
ADJ0001853,TK0004848,T0045094,appeasement_credit,5.03,service_recovery,2026-01-20 23:40:17.000000000,USD
ADJ0001854,TK0004851,T0045131,appeasement_credit,14.03,service_recovery,2026-01-16 21:16:06.000000000,USD
ADJ0001855,TK0004855,T0045149,refund,2.78,pickup_issue,2026-03-13 02:50:59.000000000,USD
ADJ0001856,TK0004861,T0045230,appeasement_credit,3.43,service_recovery,2026-06-22 08:52:37.000000000,USD
ADJ0001857,TK0004863,T0045239,refund,12.22,payment_issue,2026-01-22 01:00:45.000000000,USD
ADJ0001858,TK0004866,T0045262,appeasement_credit,4.09,service_recovery,2026-05-29 15:00:46.000000000,USD
ADJ0001859,TK0004869,T0045287,refund,20.75,payment_issue,2026-04-06 10:59:22.000000000,USD
ADJ0001860,TK0004871,T0045302,refund,2.58,cancellation_issue,2026-04-12 05:44:09.000000000,USD
ADJ0001861,TK0004875,T0045328,refund,5.38,vehicle_access_issue,2026-06-02 12:27:53.000000000,USD
ADJ0001862,TK0004877,T0045339,refund,1.64,payment_issue,2026-01-27 22:55:53.000000000,USD
ADJ0001863,TK0004879,T0045389,refund,15.68,payment_issue,2026-04-02 20:36:43.000000000,USD
ADJ0001864,TK0004881,T0045441,refund,15.36,payment_issue,2026-04-06 23:39:31.000000000,USD
ADJ0001865,TK0004885,T0045452,refund,1.42,trip_status_issue,2026-02-25 00:25:08.000000000,USD
ADJ0001866,TK0004887,T0045470,refund,1.47,cancellation_issue,2026-04-06 22:23:05.000000000,USD
ADJ0001867,TK0004889,T0045473,refund,6.63,trip_status_issue,2026-01-10 17:10:07.000000000,USD
ADJ0001868,TK0004889,T0045473,appeasement_credit,16.49,service_recovery,2026-01-10 17:36:07.000000000,USD
ADJ0001869,TK0004892,T0045567,appeasement_credit,9.8,service_recovery,2026-04-28 02:43:02.000000000,USD
ADJ0001870,TK0004902,T0045644,appeasement_credit,8.33,service_recovery,2026-02-10 08:59:37.000000000,USD
ADJ0001871,TK0004904,T0045666,refund,5.43,payment_issue,2026-01-24 05:28:09.000000000,USD
ADJ0001872,TK0004906,T0045701,refund,9.37,payment_issue,2026-06-07 18:00:52.000000000,USD
ADJ0001873,TK0004907,T0045716,refund,6.05,payment_issue,2026-02-12 21:38:58.000000000,USD
ADJ0001874,TK0004918,T0045786,refund,6.86,route_issue,2026-01-09 09:52:49.000000000,USD
ADJ0001875,TK0004919,T0045787,refund,2.6,safety_concern,2026-02-16 10:52:06.000000000,USD
ADJ0001876,TK0004921,T0045800,refund,8.2,trip_status_issue,2026-04-18 11:09:22.000000000,USD
ADJ0001877,TK0004921,T0045800,appeasement_credit,9.4,service_recovery,2026-04-18 12:19:22.000000000,USD
ADJ0001878,TK0004928,T0045878,refund,3.61,pickup_issue,2026-05-04 07:27:35.000000000,USD
ADJ0001879,TK0004933,T0045933,refund,13.2,pickup_issue,2026-03-06 08:20:13.000000000,USD
ADJ0001880,TK0004934,T0045946,appeasement_credit,14.29,service_recovery,2026-05-03 22:03:17.000000000,USD
ADJ0001881,TK0004935,T0045948,refund,6.6,pickup_issue,2026-05-05 16:34:26.000000000,USD
ADJ0001882,TK0004936,T0045963,refund,8.31,payment_issue,2026-01-09 23:28:02.000000000,USD
ADJ0001883,TK0004940,T0045992,refund,13.5,cancellation_issue,2026-06-24 22:51:05.000000000,USD
ADJ0001884,TK0004941,T0046000,appeasement_credit,4.95,service_recovery,2026-02-21 18:06:57.000000000,USD
ADJ0001885,TK0004942,T0046021,appeasement_credit,8.78,service_recovery,2026-01-25 23:41:59.000000000,USD
ADJ0001886,TK0004944,T0046034,refund,1.92,pickup_issue,2026-01-20 00:44:43.000000000,USD
ADJ0001887,TK0004945,T0046039,refund,3.18,trip_status_issue,2026-05-17 23:59:13.000000000,USD
ADJ0001888,TK0004946,T0046045,refund,5.7,dropoff_issue,2026-01-20 13:57:04.000000000,USD
ADJ0001889,TK0004949,T0046068,refund,2.98,vehicle_access_issue,2026-03-17 14:51:00.000000000,USD
ADJ0001890,TK0004950,T0046079,refund,3.96,pickup_issue,2026-03-29 21:31:17.000000000,USD
ADJ0001891,TK0004952,T0046094,refund,1.1,cancellation_issue,2026-04-13 07:21:44.000000000,USD
ADJ0001892,TK0004957,T0046113,refund,2.37,pickup_issue,2026-01-17 05:33:15.000000000,USD
ADJ0001893,TK0004958,T0046116,appeasement_credit,5.79,service_recovery,2026-05-20 13:43:38.000000000,USD
ADJ0001894,TK0004959,T0046123,appeasement_credit,12.74,service_recovery,2026-04-06 12:49:28.000000000,USD
ADJ0001895,TK0004961,T0046141,refund,4.24,cancellation_issue,2026-03-05 13:00:52.000000000,USD
ADJ0001896,TK0004964,T0046175,refund,9.19,route_issue,2026-04-23 03:59:43.000000000,USD
ADJ0001897,TK0004967,T0046220,refund,10.46,trip_status_issue,2026-03-27 06:06:40.000000000,USD
ADJ0001898,TK0004968,T0046228,refund,14.24,vehicle_access_issue,2026-04-10 23:32:34.000000000,USD
ADJ0001899,TK0004971,T0046249,refund,7.17,payment_issue,2026-01-23 11:34:46.000000000,USD
ADJ0001900,TK0004977,T0046329,refund,11.87,dropoff_issue,2026-05-16 16:40:53.000000000,USD
ADJ0001901,TK0004978,T0046340,refund,4.1,pickup_issue,2026-02-21 15:52:10.000000000,USD
ADJ0001902,TK0004983,T0046376,refund,3.65,pickup_issue,2026-06-27 19:28:10.000000000,USD
ADJ0001903,TK0004985,T0046415,appeasement_credit,6.66,service_recovery,2026-01-26 23:51:21.000000000,USD
ADJ0001904,TK0004988,T0046444,refund,9.28,vehicle_access_issue,2026-02-03 08:39:16.000000000,USD
ADJ0001905,TK0004991,T0046499,refund,12.19,dropoff_issue,2026-03-17 07:54:10.000000000,USD
ADJ0001906,TK0004996,T0046532,appeasement_credit,11.61,service_recovery,2026-05-10 03:17:09.000000000,USD
ADJ0001907,TK0005000,T0046588,refund,3.06,pickup_issue,2026-03-23 15:24:52.000000000,USD
ADJ0001908,TK0005002,T0046629,appeasement_credit,5.54,service_recovery,2026-03-03 06:46:58.000000000,USD
ADJ0001909,TK0005004,T0046647,refund,7.26,trip_status_issue,2026-05-08 15:35:53.000000000,USD
ADJ0001910,TK0005004,T0046647,appeasement_credit,9.22,service_recovery,2026-05-08 16:34:53.000000000,USD
ADJ0001911,TK0005007,T0046660,refund,2.35,dropoff_issue,2026-05-16 06:24:49.000000000,USD
ADJ0001912,TK0005008,T0046671,refund,2.6,trip_status_issue,2026-03-20 18:02:56.000000000,USD
ADJ0001913,TK0005009,T0046675,refund,5.31,trip_status_issue,2026-04-23 02:43:38.000000000,USD
ADJ0001914,TK0005009,T0046675,appeasement_credit,3.49,service_recovery,2026-04-23 02:22:38.000000000,USD
ADJ0001915,TK0005012,T0046715,appeasement_credit,14.42,service_recovery,2026-02-17 13:18:30.000000000,USD
ADJ0001916,TK0005013,T0046719,appeasement_credit,16.57,service_recovery,2026-02-26 19:47:03.000000000,USD
ADJ0001917,TK0005016,T0046743,appeasement_credit,13.08,service_recovery,2026-01-05 07:04:23.000000000,USD
ADJ0001918,TK0005018,T0046761,refund,5.18,dropoff_issue,2026-03-18 18:56:18.000000000,USD
ADJ0001919,TK0005021,T0046780,refund,6.53,pickup_issue,2026-06-01 21:02:33.000000000,USD
ADJ0001920,TK0005029,T0046864,refund,2.08,cancellation_issue,2026-05-28 06:43:16.000000000,USD
ADJ0001921,TK0005029,T0046864,appeasement_credit,10.21,service_recovery,2026-05-28 07:47:16.000000000,USD
ADJ0001922,TK0005034,T0046900,refund,2.14,payment_issue,2026-01-16 06:39:42.000000000,USD
ADJ0001923,TK0005037,T0046922,refund,9.67,payment_issue,2026-01-17 19:51:40.000000000,USD
ADJ0001924,TK0005041,T0046988,appeasement_credit,19.26,service_recovery,2026-04-17 01:44:32.000000000,USD
ADJ0001925,TK0005042,T0047003,refund,3.56,safety_concern,2026-04-16 09:17:17.000000000,USD
ADJ0001926,TK0005046,T0047028,refund,3.03,pickup_issue,2026-06-16 00:18:15.000000000,USD
ADJ0001927,TK0005047,T0047056,refund,8.57,payment_issue,2026-06-10 19:20:08.000000000,USD
ADJ0001928,TK0005050,T0047094,refund,2.44,vehicle_access_issue,2026-05-14 06:20:41.000000000,USD
ADJ0001929,TK0005054,T0047115,refund,2.93,route_issue,2026-06-19 23:26:13.000000000,USD
ADJ0001930,TK0005059,T0047174,refund,2.54,cancellation_issue,2026-02-27 21:27:30.000000000,USD
ADJ0001931,TK0005061,T0047226,appeasement_credit,5.82,service_recovery,2026-05-30 01:28:25.000000000,USD
ADJ0001932,TK0005065,T0047271,refund,14.19,route_issue,2026-02-01 04:12:46.000000000,USD
ADJ0001933,TK0005069,T0047343,refund,2.02,route_issue,2026-01-10 08:11:47.000000000,USD
ADJ0001934,TK0005076,T0047387,refund,2.31,route_issue,2026-06-22 04:49:10.000000000,USD
ADJ0001935,TK0005079,T0047423,refund,7.19,trip_status_issue,2026-03-10 12:48:16.000000000,USD
ADJ0001936,TK0005081,T0047434,appeasement_credit,3.32,service_recovery,2026-05-06 13:29:49.000000000,USD
ADJ0001937,TK0005083,T0047438,appeasement_credit,8.23,service_recovery,2026-02-14 17:29:16.000000000,USD
ADJ0001938,TK0005085,T0047471,refund,10.86,dropoff_issue,2026-02-15 03:13:52.000000000,USD
ADJ0001939,TK0005087,T0047478,refund,0.96,safety_concern,2026-05-18 14:06:58.000000000,USD
ADJ0001940,TK0005087,T0047478,appeasement_credit,11.61,service_recovery,2026-05-18 13:32:58.000000000,USD
ADJ0001941,TK0005089,T0047481,refund,8.51,cancellation_issue,2026-03-12 05:13:29.000000000,USD
ADJ0001942,TK0005089,T0047481,appeasement_credit,4.3,service_recovery,2026-03-12 06:10:29.000000000,USD
ADJ0001943,TK0005090,T0047496,refund,6.02,vehicle_access_issue,2026-03-28 20:17:54.000000000,USD
ADJ0001944,TK0005091,T0047497,refund,3.88,vehicle_access_issue,2026-04-07 05:38:00.000000000,USD
ADJ0001945,TK0005092,T0047502,appeasement_credit,15.77,service_recovery,2026-06-25 06:53:28.000000000,USD
ADJ0001946,TK0005093,T0047503,appeasement_credit,10.3,service_recovery,2026-05-08 11:33:23.000000000,USD
ADJ0001947,TK0005095,T0047528,refund,11.2,trip_status_issue,2026-02-07 20:22:19.000000000,USD
ADJ0001948,TK0005099,T0047545,refund,6.04,payment_issue,2026-03-21 17:12:22.000000000,USD
ADJ0001949,TK0005103,T0047568,refund,1.63,payment_issue,2026-05-16 02:32:26.000000000,USD
ADJ0001950,TK0005104,T0047585,refund,2.73,pickup_issue,2026-01-09 21:53:28.000000000,USD
ADJ0001951,TK0005107,T0047614,refund,8.44,trip_status_issue,2026-05-12 06:02:13.000000000,USD
ADJ0001952,TK0005110,T0047687,refund,1.51,vehicle_access_issue,2026-01-18 12:29:17.000000000,USD
ADJ0001953,TK0005110,T0047687,appeasement_credit,5.38,service_recovery,2026-01-18 11:50:17.000000000,USD
ADJ0001954,TK0005118,T0047791,refund,4.52,safety_concern,2026-06-26 11:38:39.000000000,USD
ADJ0001955,TK0005119,T0047796,refund,1.6,pickup_issue,2026-03-12 15:55:55.000000000,USD
ADJ0001956,TK0005120,T0047826,refund,6.86,pickup_issue,2026-06-16 07:35:43.000000000,USD
ADJ0001957,TK0005123,T0047834,refund,2.03,pickup_issue,2026-02-13 16:12:40.000000000,USD
ADJ0001958,TK0005129,T0047922,refund,3.02,payment_issue,2026-03-12 21:11:55.000000000,USD
ADJ0001959,TK0005130,T0047933,refund,11.22,other,2026-01-21 10:19:52.000000000,USD
ADJ0001960,TK0005135,T0047963,refund,18.93,payment_issue,2026-01-30 06:35:43.000000000,USD
ADJ0001961,TK0005142,T0047996,refund,12.82,trip_status_issue,2026-01-21 16:18:15.000000000,USD
ADJ0001962,TK0005144,T0048009,refund,12.72,safety_concern,2026-01-09 07:00:27.000000000,USD
ADJ0001963,TK0005146,T0048024,refund,22.74,route_issue,2026-01-02 01:29:19.000000000,USD
ADJ0001964,TK0005147,T0048026,refund,13.88,pickup_issue,2026-06-10 23:45:53.000000000,USD
ADJ0001965,TK0005148,T0048040,refund,8.41,payment_issue,2026-05-25 17:20:05.000000000,USD
ADJ0001966,TK0005150,T0048078,refund,3.54,safety_concern,2026-03-06 08:58:48.000000000,USD
ADJ0001967,TK0005151,T0048084,appeasement_credit,13.88,service_recovery,2026-05-02 19:21:35.000000000,USD
ADJ0001968,TK0005153,T0048113,refund,11.44,route_issue,2026-04-15 23:33:39.000000000,USD
ADJ0001969,TK0005157,T0048127,refund,2.61,cancellation_issue,2026-04-06 08:33:35.000000000,USD
ADJ0001970,TK0005158,T0048128,refund,3.13,vehicle_access_issue,2026-02-25 03:59:42.000000000,USD
ADJ0001971,TK0005159,T0048129,appeasement_credit,17.69,service_recovery,2026-06-03 16:38:14.000000000,USD
ADJ0001972,TK0005160,T0048131,refund,3.85,pickup_issue,2026-01-08 20:39:53.000000000,USD
ADJ0001973,TK0005160,T0048131,appeasement_credit,16.56,service_recovery,2026-01-08 20:31:53.000000000,USD
ADJ0001974,TK0005163,T0048172,refund,1.93,cancellation_issue,2026-06-24 02:46:00.000000000,USD
ADJ0001975,TK0005164,T0048177,refund,7.48,route_issue,2026-02-27 00:46:41.000000000,USD
ADJ0001976,TK0005165,T0048180,refund,7.36,payment_issue,2026-04-10 18:49:55.000000000,USD
ADJ0001977,TK0005166,T0048197,refund,17.5,payment_issue,2026-04-20 05:55:00.000000000,USD
ADJ0001978,TK0005167,T0048206,refund,15.3,safety_concern,2026-01-20 22:05:01.000000000,USD
ADJ0001979,TK0005168,T0048207,refund,1.75,safety_concern,2026-02-08 06:24:45.000000000,USD
ADJ0001980,TK0005171,T0048231,refund,5.89,safety_concern,2026-05-24 01:57:33.000000000,USD
ADJ0001981,TK0005172,T0048234,refund,3.78,pickup_issue,2026-05-09 23:09:36.000000000,USD
ADJ0001982,TK0005175,T0048272,appeasement_credit,4.92,service_recovery,2026-01-09 07:32:17.000000000,USD
ADJ0001983,TK0005177,T0048288,refund,9.4,trip_status_issue,2026-05-23 07:21:22.000000000,USD
ADJ0001984,TK0005179,T0048304,appeasement_credit,15.56,service_recovery,2026-03-24 23:07:03.000000000,USD
ADJ0001985,TK0005182,T0048342,refund,8.65,payment_issue,2026-02-06 11:04:51.000000000,USD
ADJ0001986,TK0005183,T0048358,refund,1.95,cancellation_issue,2026-01-26 17:34:56.000000000,USD
ADJ0001987,TK0005185,T0048391,appeasement_credit,17.94,service_recovery,2026-03-27 15:36:40.000000000,USD
ADJ0001988,TK0005188,T0048441,refund,2.77,safety_concern,2026-02-02 16:06:43.000000000,USD
ADJ0001989,TK0005190,T0048460,refund,1.72,cancellation_issue,2026-04-21 01:00:57.000000000,USD
ADJ0001990,TK0005191,T0048469,refund,12.08,pickup_issue,2026-01-24 19:57:40.000000000,USD
ADJ0001991,TK0005192,T0048495,refund,9.79,payment_issue,2026-01-05 21:36:58.000000000,USD
ADJ0001992,TK0005200,T0048533,refund,5.66,cancellation_issue,2026-03-14 11:21:29.000000000,USD
ADJ0001993,TK0005205,T0048557,refund,5.74,cancellation_issue,2026-06-28 07:49:23.000000000,USD
ADJ0001994,TK0005205,T0048557,appeasement_credit,19.39,service_recovery,2026-06-28 08:08:23.000000000,USD
ADJ0001995,TK0005206,T0048558,refund,5.98,trip_status_issue,2026-06-02 00:27:06.000000000,USD
ADJ0001996,TK0005206,T0048558,appeasement_credit,15.35,service_recovery,2026-06-02 01:17:06.000000000,USD
ADJ0001997,TK0005208,T0048591,refund,3.49,payment_issue,2026-01-23 16:32:29.000000000,USD
ADJ0001998,TK0005212,T0048658,refund,2.51,lost_item,2026-05-15 13:21:37.000000000,USD
ADJ0001999,TK0005215,T0048674,refund,2.13,pickup_issue,2026-03-22 19:18:33.000000000,USD
ADJ0002000,TK0005215,T0048674,appeasement_credit,6.83,service_recovery,2026-03-22 19:32:33.000000000,USD
ADJ0002001,TK0005217,T0048690,refund,2.56,cancellation_issue,2026-01-16 22:22:46.000000000,USD
ADJ0002002,TK0005220,T0048700,refund,5.41,vehicle_access_issue,2026-05-13 11:19:39.000000000,USD
ADJ0002003,TK0005223,T0048725,refund,1.52,cancellation_issue,2026-04-27 17:52:13.000000000,USD
ADJ0002004,TK0005229,T0048802,refund,5.39,trip_status_issue,2026-02-17 19:22:46.000000000,USD
ADJ0002005,TK0005231,T0048824,refund,5.91,pickup_issue,2026-01-15 05:09:18.000000000,USD
ADJ0002006,TK0005232,T0048828,appeasement_credit,14.2,service_recovery,2026-01-10 19:35:28.000000000,USD
ADJ0002007,TK0005235,T0048851,refund,10.51,pickup_issue,2026-02-03 07:23:56.000000000,USD
ADJ0002008,TK0005246,T0049032,appeasement_credit,9.14,service_recovery,2026-04-30 00:39:39.000000000,USD
ADJ0002009,TK0005247,T0049044,appeasement_credit,16.06,service_recovery,2026-03-07 02:06:56.000000000,USD
ADJ0002010,TK0005251,T0049093,refund,12.87,payment_issue,2026-03-06 13:59:32.000000000,USD
ADJ0002011,TK0005255,T0049166,refund,6.78,pickup_issue,2026-06-23 19:52:32.000000000,USD
ADJ0002012,TK0005260,T0049221,refund,8.56,payment_issue,2026-02-05 02:44:21.000000000,USD
ADJ0002013,TK0005264,T0049269,refund,7.13,pickup_issue,2026-02-19 21:46:09.000000000,USD
ADJ0002014,TK0005265,T0049285,refund,12.46,payment_issue,2026-05-26 03:39:56.000000000,USD
ADJ0002015,TK0005266,T0049296,appeasement_credit,7.13,service_recovery,2026-02-25 01:58:37.000000000,USD
ADJ0002016,TK0005268,T0049331,refund,1.41,safety_concern,2026-06-12 03:28:51.000000000,USD
