rider_id,signup_date,home_city,customer_segment
R002100,2024-06-29,Riverton,Regular
R002101,2025-10-30,Riverton,Occasional
R002102,2025-05-03,Hillview,Regular
R002103,2024-05-06,Lakewood,Frequent
R002104,2024-04-04,Hillview,Occasional
R002105,2025-09-29,Hillview,Occasional
R002106,2024-07-20,Hillview,Frequent
R002107,2025-07-14,Metroville,Occasional
R002108,2024-04-11,Lakewood,Frequent
R002109,2024-07-24,Riverton,Occasional
R002110,2024-07-26,Hillview,Occasional
R002111,2024-07-24,Metroville,Frequent
R002112,2025-05-08,Metroville,Occasional
R002113,2025-10-31,Metroville,Regular
R002114,2025-10-28,Metroville,Occasional
R002115,2025-06-26,Riverton,Regular
R002116,2024-05-28,Metroville,Occasional
R002117,2025-12-04,Lakewood,Frequent
R002118,2025-01-31,Riverton,Frequent
R002119,2025-02-03,Lakewood,Occasional
R002120,2025-05-28,Metroville,Occasional
R002121,2025-07-16,Riverton,Regular
R002122,2025-11-28,Lakewood,Frequent
R002123,2025-03-02,Hillview,Occasional
R002124,2025-03-22,Riverton,Frequent
R002125,2025-06-29,Hillview,Frequent
R002126,2024-07-05,Metroville,Regular
R002127,2024-08-13,Riverton,Occasional
R002128,2025-04-02,Lakewood,Regular
R002129,2024-02-16,Riverton,Regular
R002130,2024-08-22,Lakewood,Regular
R002131,2025-06-09,Metroville,Occasional
R002132,2025-12-15,Metroville,Regular
R002133,2025-01-15,Hillview,Frequent
R002134,2024-10-19,Riverton,Regular
R002135,2024-11-18,Metroville,Regular
R002136,2025-05-16,Riverton,Occasional
R002137,2025-02-02,Riverton,Occasional
R002138,2024-01-18,Lakewood,Occasional
R002139,2025-01-29,Metroville,Occasional
R002140,2024-10-19,Hillview,Regular
R002141,2025-05-27,Riverton,Regular
R002142,2025-10-02,Riverton,Occasional
R002143,2025-12-05,Riverton,Occasional
R002144,2025-03-22,Riverton,Frequent
R002145,2024-09-22,Metroville,Occasional
R002146,2024-11-20,Hillview,Frequent
R002147,2024-05-09,Metroville,Regular
R002148,2025-11-16,Hillview,Frequent
R002149,2025-09-12,Hillview,Regular
R002150,2025-09-17,Riverton,Frequent
R002151,2024-08-28,Lakewood,Regular
R002152,2024-08-23,Metroville,Occasional
R002153,2025-09-19,Lakewood,Frequent
R002154,2025-02-02,Riverton,Occasional
R002155,2025-05-30,Metroville,Regular
R002156,2024-12-24,Metroville,Occasional
R002157,2024-11-20,Hillview,Regular
R002158,2025-04-07,Metroville,Regular
R002159,2025-08-18,Metroville,Frequent
R002160,2024-09-01,Metroville,Occasional
R002161,2025-08-15,Riverton,Frequent
R002162,2024-06-27,Lakewood,Frequent
R002163,2024-10-21,Riverton,Occasional
R002164,2025-10-30,Lakewood,Occasional
R002165,2025-11-29,Metroville,Occasional
R002166,2025-11-07,Lakewood,Occasional
R002167,2024-08-19,Metroville,Regular
R002168,2025-09-09,Hillview,Occasional
R002169,2025-11-16,Metroville,Occasional
R002170,2025-12-17,Metroville,Regular
R002171,2024-01-16,Lakewood,Regular
R002172,2025-06-29,Metroville,Frequent
R002173,2025-12-30,Lakewood,Occasional
R002174,2025-07-13,Lakewood,Regular
R002175,2024-06-19,Hillview,Frequent
R002176,2025-07-12,Metroville,Occasional
R002177,2024-03-18,Lakewood,Regular
R002178,2024-12-17,Riverton,Frequent
R002179,2025-04-03,Metroville,Regular
R002180,2024-11-30,Riverton,Frequent
R002181,2025-05-27,Hillview,Frequent
R002182,2024-06-24,Riverton,Occasional
R002183,2025-03-19,Hillview,Regular
R002184,2025-04-17,Riverton,Regular
R002185,2025-04-08,Lakewood,Frequent
R002186,2024-07-30,Hillview,Regular
R002187,2024-08-11,Metroville,Regular
R002188,2024-07-07,Lakewood,Occasional
R002189,2024-12-04,Riverton,Regular
R002190,2025-03-04,Hillview,Regular
R002191,2024-09-22,Hillview,Frequent
R002192,2024-10-27,Metroville,Occasional
R002193,2024-07-28,Riverton,Occasional
R002194,2024-06-09,Metroville,Frequent
R002195,2025-04-26,Riverton,Regular
R002196,2025-08-20,Riverton,Occasional
R002197,2024-07-31,Metroville,Regular
R002198,2025-09-21,Hillview,Frequent
R002199,2025-02-21,Lakewood,Frequent
R002200,2024-05-02,Lakewood,Occasional
R002201,2024-09-24,Hillview,Regular
R002202,2024-01-06,Riverton,Regular
R002203,2024-01-29,Lakewood,Occasional
R002204,2024-09-03,Metroville,Regular
R002205,2024-11-28,Metroville,Occasional
R002206,2025-08-06,Metroville,Occasional
R002207,2024-04-08,Metroville,Occasional
R002208,2025-09-06,Metroville,Occasional
R002209,2024-06-20,Lakewood,Occasional
R002210,2024-04-11,Riverton,Frequent
R002211,2025-05-27,Metroville,Occasional
R002212,2025-07-20,Riverton,Regular
R002213,2025-03-18,Hillview,Occasional
R002214,2024-03-25,Metroville,Frequent
R002215,2024-03-25,Riverton,Regular
R002216,2024-10-12,Metroville,Frequent
R002217,2024-11-25,Lakewood,Occasional
R002218,2025-12-31,Riverton,Regular
R002219,2024-07-28,Metroville,Occasional
R002220,2024-05-20,Metroville,Occasional
R002221,2025-11-23,Hillview,Regular
R002222,2024-04-22,Metroville,Frequent
R002223,2024-01-20,Riverton,Occasional
R002224,2024-11-05,Riverton,Regular
R002225,2024-10-20,Metroville,Regular
R002226,2025-03-29,Riverton,Regular
R002227,2025-10-04,Lakewood,Regular
R002228,2025-11-13,Metroville,Regular
R002229,2024-07-31,Hillview,Frequent
R002230,2025-12-18,Lakewood,Regular
R002231,2025-04-08,Riverton,Frequent
R002232,2024-02-20,Metroville,Occasional
R002233,2025-11-17,Metroville,Frequent
R002234,2024-04-11,Riverton,Frequent
R002235,2025-03-06,Riverton,Occasional
R002236,2025-08-01,Metroville,Regular
R002237,2024-07-01,Riverton,Frequent
R002238,2024-07-17,Lakewood,Occasional
R002239,2024-12-14,Metroville,Regular
R002240,2025-10-09,Riverton,Regular
R002241,2024-06-12,Riverton,Frequent
R002242,2025-04-30,Lakewood,Occasional
R002243,2024-11-27,Riverton,Occasional
R002244,2024-03-22,Lakewood,Occasional
R002245,2025-06-04,Hillview,Occasional
R002246,2025-09-01,Riverton,Occasional
R002247,2025-02-25,Lakewood,Regular
R002248,2024-05-09,Lakewood,Frequent
R002249,2024-04-23,Hillview,Frequent
R002250,2024-11-05,Hillview,Frequent
R002251,2025-01-05,Metroville,Frequent
R002252,2025-02-08,Metroville,Occasional
R002253,2024-06-27,Lakewood,Occasional
R002254,2025-01-01,Hillview,Occasional
R002255,2024-08-03,Hillview,Regular
R002256,2025-05-17,Riverton,Frequent
R002257,2025-08-06,Metroville,Occasional
R002258,2025-04-22,Hillview,Regular
R002259,2024-01-01,Metroville,Regular
R002260,2025-12-27,Lakewood,Occasional
R002261,2024-01-18,Lakewood,Frequent
R002262,2026-01-01,Lakewood,Occasional
R002263,2024-01-24,Lakewood,Occasional
R002264,2025-01-13,Metroville,Frequent
R002265,2024-03-18,Metroville,Occasional
R002266,2024-03-10,Riverton,Occasional
R002267,2025-05-15,Metroville,Regular
R002268,2025-06-16,Lakewood,Regular
R002269,2024-03-27,Metroville,Regular
R002270,2025-12-15,Metroville,Regular
R002271,2024-08-22,Metroville,Occasional
R002272,2024-08-21,Riverton,Occasional
R002273,2024-08-05,Lakewood,Frequent
R002274,2024-12-03,Metroville,Occasional
R002275,2024-05-10,Hillview,Frequent
R002276,2024-11-06,Metroville,Occasional
R002277,2024-06-02,Riverton,Frequent
R002278,2024-02-07,Metroville,Frequent
R002279,2024-09-26,Hillview,Occasional
R002280,2025-05-07,Metroville,Regular
R002281,2025-07-12,Lakewood,Regular
R002282,2024-09-15,Riverton,Regular
R002283,2024-08-24,Lakewood,Frequent
R002284,2025-07-30,Riverton,Occasional
R002285,2025-05-13,Metroville,Frequent
R002286,2025-09-01,Lakewood,Regular
R002287,2025-10-25,Hillview,Occasional
R002288,2025-08-24,Hillview,Regular
R002289,2025-11-16,Lakewood,Occasional
R002290,2024-10-31,Lakewood,Regular
R002291,2024-10-15,Riverton,Occasional
R002292,2024-08-23,Riverton,Frequent
R002293,2024-06-21,Hillview,Occasional
R002294,2025-07-02,Hillview,Regular
R002295,2025-06-06,Lakewood,Frequent
R002296,2025-08-09,Riverton,Frequent
R002297,2024-05-02,Lakewood,Regular
R002298,2024-12-25,Metroville,Occasional
R002299,2024-06-11,Hillview,Frequent
R002300,2025-10-15,Riverton,Occasional
R002301,2024-07-14,Metroville,Occasional
R002302,2024-04-15,Riverton,Frequent
R002303,2025-02-21,Metroville,Occasional
R002304,2025-10-05,Metroville,Occasional
R002305,2025-11-01,Riverton,Regular
R002306,2024-03-11,Riverton,Regular
R002307,2024-08-26,Lakewood,Occasional
R002308,2024-04-22,Metroville,Frequent
R002309,2024-08-13,Lakewood,Frequent
R002310,2025-01-25,Metroville,Frequent
R002311,2024-07-24,Hillview,Occasional
R002312,2024-02-19,Metroville,Regular
R002313,2025-01-08,Hillview,Frequent
R002314,2024-02-08,Metroville,Occasional
R002315,2024-06-14,Metroville,Regular
R002316,2024-01-01,Lakewood,Occasional
R002317,2024-03-04,Riverton,Occasional
R002318,2024-11-15,Hillview,Occasional
R002319,2025-09-14,Lakewood,Regular
R002320,2025-07-21,Lakewood,Regular
R002321,2024-03-13,Metroville,Occasional
R002322,2024-01-26,Lakewood,Regular
R002323,2024-09-04,Lakewood,Occasional
R002324,2025-04-22,Hillview,Occasional
R002325,2025-06-30,Lakewood,Frequent
R002326,2025-08-25,Riverton,Occasional
R002327,2024-09-07,Hillview,Regular
R002328,2024-05-02,Metroville,Occasional
R002329,2024-01-20,Lakewood,Occasional
R002330,2024-04-17,Hillview,Frequent
R002331,2024-02-17,Lakewood,Occasional
R002332,2025-09-22,Lakewood,Occasional
R002333,2024-07-15,Hillview,Regular
R002334,2025-08-25,Metroville,Regular
R002335,2025-02-08,Hillview,Frequent
R002336,2025-01-29,Lakewood,Frequent
R002337,2024-11-28,Lakewood,Occasional
R002338,2025-08-22,Metroville,Occasional
R002339,2024-02-01,Lakewood,Regular
R002340,2024-03-08,Metroville,Occasional
R002341,2024-11-05,Metroville,Regular
R002342,2024-10-15,Lakewood,Occasional
R002343,2025-02-03,Metroville,Frequent
R002344,2025-06-24,Riverton,Frequent
R002345,2025-03-06,Metroville,Occasional
R002346,2024-07-07,Metroville,Occasional
R002347,2024-08-27,Metroville,Frequent
R002348,2025-07-04,Lakewood,Occasional
R002349,2024-05-27,Metroville,Occasional
R002350,2025-01-04,Metroville,Occasional
R002351,2025-01-29,Lakewood,Occasional
R002352,2025-07-03,Riverton,Occasional
R002353,2025-06-06,Riverton,Occasional
R002354,2024-12-06,Metroville,Occasional
R002355,2024-08-14,Hillview,Frequent
R002356,2024-09-26,Riverton,Occasional
R002357,2024-10-28,Riverton,Frequent
R002358,2024-06-09,Metroville,Regular
R002359,2025-04-02,Metroville,Regular
R002360,2024-06-01,Lakewood,Frequent
R002361,2025-04-19,Metroville,Occasional
R002362,2025-07-04,Riverton,Occasional
R002363,2025-12-05,Metroville,Regular
R002364,2024-03-28,Metroville,Occasional
R002365,2025-07-10,Metroville,Occasional
R002366,2024-03-03,Metroville,Frequent
R002367,2024-09-03,Lakewood,Frequent
R002368,2024-05-09,Metroville,Regular
R002369,2024-04-28,Lakewood,Regular
R002370,2024-05-08,Metroville,Regular
R002371,2024-02-02,Lakewood,Occasional
R002372,2025-08-25,Hillview,Occasional
R002373,2024-02-14,Hillview,Regular
R002374,2024-10-18,Lakewood,Occasional
R002375,2025-05-26,Lakewood,Occasional
R002376,2025-12-25,Riverton,Regular
R002377,2025-09-16,Hillview,Regular
R002378,2024-04-10,Lakewood,Occasional
R002379,2025-12-24,Metroville,Frequent
R002380,2025-04-23,Riverton,Regular
R002381,2024-05-11,Metroville,Regular
R002382,2024-11-24,Riverton,Occasional
R002383,2025-11-02,Metroville,Regular
R002384,2024-10-14,Metroville,Regular
R002385,2024-05-14,Riverton,Regular
R002386,2025-10-02,Riverton,Regular
R002387,2025-11-28,Lakewood,Occasional
R002388,2025-12-15,Hillview,Occasional
R002389,2025-11-30,Hillview,Frequent
R002390,2025-09-30,Lakewood,Occasional
R002391,2024-11-28,Hillview,Regular
R002392,2024-05-20,Lakewood,Frequent
R002393,2025-03-27,Metroville,Occasional
R002394,2024-06-10,Hillview,Frequent
R002395,2024-12-12,Lakewood,Frequent
R002396,2025-04-25,Hillview,Regular
R002397,2025-11-23,Metroville,Regular
R002398,2024-07-30,Metroville,Frequent
R002399,2024-07-03,Metroville,Occasional
R002400,2025-06-21,Riverton,Regular
R002401,2024-01-05,Hillview,Occasional
R002402,2025-02-18,Lakewood,Frequent
R002403,2025-06-30,Metroville,Regular
R002404,2025-02-07,Lakewood,Regular
R002405,2024-10-08,Metroville,Occasional
R002406,2025-08-29,Riverton,Occasional
R002407,2024-09-28,Riverton,Frequent
R002408,2025-06-04,Metroville,Occasional
R002409,2024-12-05,Lakewood,Regular
R002410,2024-01-20,Riverton,Regular
R002411,2025-01-23,Metroville,Occasional
R002412,2024-02-06,Lakewood,Occasional
R002413,2025-11-12,Riverton,Occasional
R002414,2025-03-16,Lakewood,Frequent
R002415,2024-09-29,Metroville,Occasional
R002416,2024-12-21,Metroville,Occasional
R002417,2025-03-29,Riverton,Frequent
R002418,2024-07-09,Metroville,Frequent
R002419,2024-07-30,Riverton,Regular
R002420,2024-11-02,Lakewood,Regular
R002421,2024-07-08,Lakewood,Frequent
R002422,2025-07-08,Riverton,Frequent
R002423,2024-03-16,Lakewood,Frequent
R002424,2025-08-28,Metroville,Regular
R002425,2024-09-12,Metroville,Regular
R002426,2025-02-14,Riverton,Regular
R002427,2024-04-25,Lakewood,Frequent
R002428,2024-10-09,Riverton,Regular
R002429,2025-07-06,Lakewood,Occasional
R002430,2024-07-17,Lakewood,Regular
R002431,2024-04-06,Metroville,Occasional
R002432,2025-01-17,Metroville,Occasional
R002433,2024-04-28,Hillview,Occasional
R002434,2024-08-18,Metroville,Occasional
R002435,2024-11-25,Hillview,Regular
R002436,2025-02-16,Metroville,Occasional
R002437,2025-04-13,Lakewood,Regular
R002438,2025-05-10,Metroville,Frequent
R002439,2025-09-10,Riverton,Occasional
R002440,2024-02-18,Metroville,Occasional
R002441,2024-09-22,Lakewood,Occasional
R002442,2024-01-01,Hillview,Frequent
R002443,2024-01-07,Riverton,Occasional
R002444,2024-06-04,Metroville,Occasional
R002445,2025-03-13,Riverton,Occasional
R002446,2025-10-16,Lakewood,Occasional
R002447,2025-07-20,Metroville,Regular
R002448,2025-04-18,Lakewood,Regular
R002449,2025-07-23,Riverton,Occasional
R002450,2024-05-05,Lakewood,Occasional
R002451,2025-09-06,Riverton,Regular
R002452,2025-10-13,Riverton,Frequent
R002453,2024-03-10,Lakewood,Regular
R002454,2024-12-10,Metroville,Frequent
R002455,2025-08-30,Riverton,Frequent
R002456,2024-12-14,Lakewood,Occasional
R002457,2025-09-07,Metroville,Occasional
R002458,2025-11-15,Metroville,Regular
R002459,2024-12-13,Hillview,Occasional
R002460,2024-02-13,Metroville,Occasional
R002461,2024-09-05,Metroville,Regular
R002462,2024-06-06,Metroville,Regular
R002463,2024-12-13,Metroville,Occasional
R002464,2025-03-04,Hillview,Regular
R002465,2024-12-05,Lakewood,Occasional
R002466,2024-05-23,Riverton,Occasional
R002467,2024-08-08,Riverton,Occasional
R002468,2025-05-12,Lakewood,Occasional
R002469,2024-01-20,Riverton,Frequent
R002470,2024-06-05,Hillview,Occasional
R002471,2025-10-15,Riverton,Frequent
R002472,2024-03-13,Riverton,Frequent
R002473,2024-10-30,Lakewood,Occasional
R002474,2024-05-31,Hillview,Occasional
R002475,2024-03-17,Metroville,Frequent
R002476,2024-11-05,Riverton,Occasional
R002477,2025-01-16,Lakewood,Regular
R002478,2024-05-08,Lakewood,Occasional
R002479,2024-02-26,Hillview,Regular
R002480,2024-04-08,Riverton,Frequent
R002481,2025-04-21,Metroville,Regular
R002482,2025-09-21,Riverton,Occasional
R002483,2024-05-11,Hillview,Regular
R002484,2024-08-22,Riverton,Regular
R002485,2024-09-08,Hillview,Regular
R002486,2024-09-21,Hillview,Frequent
R002487,2024-06-27,Hillview,Occasional
R002488,2024-02-10,Metroville,Occasional
R002489,2025-01-19,Lakewood,Occasional
R002490,2024-09-18,Hillview,Regular
R002491,2024-09-07,Hillview,Frequent
R002492,2024-07-12,Metroville,Occasional
R002493,2025-11-11,Metroville,Occasional
R002494,2025-03-22,Metroville,Frequent
R002495,2024-11-02,Riverton,Occasional
R002496,2024-05-30,Hillview,Frequent
R002497,2025-08-09,Lakewood,Frequent
R002498,2025-10-12,Metroville,Regular
R002499,2024-01-24,Metroville,Occasional
R002500,2025-11-11,Hillview,Regular
R002501,2025-05-26,Metroville,Occasional
R002502,2024-03-14,Metroville,Occasional
R002503,2025-07-05,Metroville,Occasional
R002504,2024-03-19,Riverton,Occasional
R002505,2024-02-07,Lakewood,Frequent
R002506,2024-03-25,Metroville,Regular
R002507,2024-12-02,Metroville,Occasional
R002508,2025-03-29,Hillview,Regular
R002509,2024-10-25,Lakewood,Regular
R002510,2024-03-30,Lakewood,Occasional
R002511,2024-05-25,Metroville,Occasional
R002512,2025-09-15,Metroville,Regular
R002513,2025-12-05,Riverton,Frequent
R002514,2025-07-06,Riverton,Occasional
R002515,2024-03-16,Lakewood,Frequent
R002516,2025-08-23,Hillview,Regular
R002517,2025-05-21,Lakewood,Regular
R002518,2025-01-20,Hillview,Occasional
R002519,2024-04-14,Metroville,Regular
R002520,2025-12-30,Metroville,Occasional
R002521,2024-11-19,Hillview,Occasional
R002522,2024-02-02,Hillview,Frequent
R002523,2024-06-02,Riverton,Regular
R002524,2024-10-20,Riverton,Occasional
R002525,2024-02-15,Riverton,Occasional
R002526,2024-08-25,Riverton,Occasional
R002527,2024-12-08,Metroville,Frequent
R002528,2025-11-25,Lakewood,Occasional
R002529,2024-03-04,Riverton,Regular
R002530,2025-02-26,Lakewood,Regular
R002531,2025-11-01,Hillview,Occasional
R002532,2025-08-13,Lakewood,Occasional
R002533,2025-11-08,Metroville,Regular
R002534,2024-05-04,Metroville,Frequent
R002535,2025-08-09,Hillview,Regular
R002536,2025-12-17,Metroville,Occasional
R002537,2024-08-26,Hillview,Occasional
R002538,2024-12-31,Metroville,Occasional
R002539,2025-01-23,Lakewood,Occasional
R002540,2024-12-27,Riverton,Frequent
R002541,2024-07-31,Lakewood,Occasional
R002542,2025-12-11,Hillview,Occasional
R002543,2025-12-01,Metroville,Regular
R002544,2024-10-05,Lakewood,Occasional
R002545,2025-08-12,Lakewood,Regular
R002546,2024-10-17,Hillview,Occasional
R002547,2025-08-04,Metroville,Frequent
R002548,2025-03-04,Metroville,Occasional
R002549,2024-12-10,Riverton,Regular
R002550,2024-04-03,Hillview,Regular
R002551,2025-04-24,Hillview,Occasional
R002552,2024-08-23,Hillview,Occasional
R002553,2024-06-07,Lakewood,Regular
R002554,2024-05-21,Lakewood,Frequent
R002555,2025-12-19,Hillview,Regular
R002556,2024-03-16,Hillview,Regular
R002557,2025-08-07,Riverton,Regular
R002558,2025-09-26,Riverton,Occasional
R002559,2024-01-23,Hillview,Regular
R002560,2025-03-07,Metroville,Occasional
R002561,2025-02-26,Metroville,Regular
R002562,2024-09-19,Hillview,Frequent
R002563,2025-05-03,Lakewood,Regular
R002564,2024-10-26,Metroville,Regular
R002565,2024-11-17,Lakewood,Regular
R002566,2024-11-11,Riverton,Occasional
R002567,2025-08-09,Hillview,Regular
R002568,2025-04-08,Riverton,Occasional
R002569,2024-10-04,Metroville,Occasional
R002570,2025-11-09,Lakewood,Occasional
R002571,2025-08-10,Metroville,Regular
R002572,2025-11-13,Hillview,Regular
R002573,2025-06-18,Metroville,Frequent
R002574,2024-10-13,Riverton,Occasional
R002575,2025-07-19,Lakewood,Occasional
R002576,2024-08-29,Riverton,Regular
R002577,2024-07-17,Lakewood,Occasional
R002578,2024-11-26,Riverton,Regular
R002579,2025-12-10,Riverton,Occasional
R002580,2025-02-19,Metroville,Occasional
R002581,2024-10-07,Lakewood,Regular
R002582,2024-12-04,Lakewood,Regular
R002583,2024-08-01,Metroville,Occasional
R002584,2025-04-27,Riverton,Occasional
R002585,2024-09-13,Metroville,Occasional
R002586,2025-02-09,Hillview,Occasional
R002587,2024-09-27,Metroville,Frequent
R002588,2024-08-22,Riverton,Regular
R002589,2025-12-11,Metroville,Occasional
R002590,2024-09-10,Lakewood,Occasional
R002591,2024-02-21,Metroville,Occasional
R002592,2024-10-04,Riverton,Occasional
R002593,2025-01-24,Metroville,Frequent
R002594,2024-03-10,Riverton,Occasional
R002595,2024-08-11,Lakewood,Frequent
R002596,2024-05-01,Hillview,Frequent
R002597,2025-01-01,Riverton,Regular
R002598,2025-06-13,Riverton,Regular
R002599,2025-12-09,Hillview,Occasional
R002600,2024-10-11,Metroville,Frequent
R002601,2025-09-23,Riverton,Frequent
R002602,2024-06-06,Lakewood,Regular
R002603,2025-07-25,Riverton,Occasional
R002604,2025-02-15,Metroville,Occasional
R002605,2025-07-08,Lakewood,Occasional
R002606,2025-07-07,Riverton,Occasional
R002607,2025-01-24,Lakewood,Regular
R002608,2024-07-07,Metroville,Frequent
R002609,2025-01-20,Lakewood,Regular
