assignment_id,ticket_id,experiment_name,experiment_group,assigned_at,eligibility_flag
EXP001585,TK0011448,AV_Guided_Support_v1,Treatment,2026-04-18 16:26:02,True
EXP001586,TK0011451,AV_Guided_Support_v1,Treatment,2026-04-19 19:48:58,True
EXP001587,TK0011456,AV_Guided_Support_v1,Control,2026-05-15 05:56:12,True
EXP001588,TK0011459,AV_Guided_Support_v1,Treatment,2026-04-07 04:05:29,True
EXP001589,TK0011461,AV_Guided_Support_v1,Control,2026-06-24 09:33:20,True
EXP001590,TK0011471,AV_Guided_Support_v1,Treatment,2026-06-16 09:22:18,True
EXP001591,TK0011479,AV_Guided_Support_v1,Control,2026-04-23 09:26:01,True
EXP001592,TK0011490,AV_Guided_Support_v1,Control,2026-05-22 10:12:24,True
EXP001593,TK0011498,AV_Guided_Support_v1,Treatment,2026-04-15 09:51:31,True
EXP001594,TK0011512,AV_Guided_Support_v1,Control,2026-04-19 23:06:44,True
EXP001595,TK0011513,AV_Guided_Support_v1,Treatment,2026-04-05 10:13:11,True
EXP001596,TK0011514,AV_Guided_Support_v1,Control,2026-05-24 07:43:28,True
EXP001597,TK0011520,AV_Guided_Support_v1,Treatment,2026-06-06 22:22:55,True
EXP001598,TK0011541,AV_Guided_Support_v1,Control,2026-05-27 22:52:52,True
EXP001599,TK0011542,AV_Guided_Support_v1,Treatment,2026-05-08 03:08:51,True
EXP001600,TK0011552,AV_Guided_Support_v1,Treatment,2026-05-02 06:24:06,True
EXP001601,TK0011557,AV_Guided_Support_v1,Control,2026-06-11 14:20:33,True
EXP001602,TK0011562,AV_Guided_Support_v1,Control,2026-06-27 17:21:33,True
EXP001603,TK0011577,AV_Guided_Support_v1,Control,2026-06-12 07:10:00,True
EXP001604,TK0011580,AV_Guided_Support_v1,Control,2026-05-04 12:13:36,True
EXP001605,TK0011590,AV_Guided_Support_v1,Treatment,2026-05-24 02:10:23,True
EXP001606,TK0011592,AV_Guided_Support_v1,Treatment,2026-05-28 04:37:11,True
EXP001607,TK0011595,AV_Guided_Support_v1,Control,2026-04-26 19:08:47,True
EXP001608,TK0011600,AV_Guided_Support_v1,Treatment,2026-04-16 12:35:23,True
EXP001609,TK0011606,AV_Guided_Support_v1,Control,2026-05-29 05:23:48,True
EXP001610,TK0011615,AV_Guided_Support_v1,Treatment,2026-04-14 06:33:16,True
EXP001611,TK0011625,AV_Guided_Support_v1,Control,2026-05-26 22:30:57,True
EXP001612,TK0011634,AV_Guided_Support_v1,Control,2026-05-29 07:16:08,True
EXP001613,TK0011636,AV_Guided_Support_v1,Control,2026-06-22 14:56:00,True
EXP001614,TK0011637,AV_Guided_Support_v1,Control,2026-05-10 15:03:59,True
EXP001615,TK0011641,AV_Guided_Support_v1,Treatment,2026-05-18 22:59:50,True
EXP001616,TK0011642,AV_Guided_Support_v1,Control,2026-05-01 23:30:06,True
EXP001617,TK0011649,AV_Guided_Support_v1,Treatment,2026-04-19 12:59:35,True
EXP001618,TK0011667,AV_Guided_Support_v1,Treatment,2026-05-02 11:25:34,True
EXP001619,TK0011668,AV_Guided_Support_v1,Treatment,2026-06-26 17:08:02,True
EXP001620,TK0011669,AV_Guided_Support_v1,Control,2026-05-21 23:40:09,True
EXP001621,TK0011671,AV_Guided_Support_v1,Control,2026-06-09 05:34:30,True
EXP001622,TK0011672,AV_Guided_Support_v1,Treatment,2026-06-13 17:26:07,True
EXP001623,TK0011678,AV_Guided_Support_v1,Control,2026-05-09 12:36:24,True
EXP001624,TK0011688,AV_Guided_Support_v1,Treatment,2026-05-08 16:53:56,True
EXP001625,TK0011689,AV_Guided_Support_v1,Control,2026-06-01 05:10:18,True
EXP001626,TK0011695,AV_Guided_Support_v1,Control,2026-06-29 06:48:09,True
EXP001627,TK0011706,AV_Guided_Support_v1,Control,2026-05-04 06:53:53,True
EXP001628,TK0011710,AV_Guided_Support_v1,Control,2026-06-10 16:11:39,True
EXP001629,TK0011714,AV_Guided_Support_v1,Control,2026-05-17 20:10:35,True
EXP001630,TK0011717,AV_Guided_Support_v1,Control,2026-06-10 05:55:15,True
EXP001631,TK0011722,AV_Guided_Support_v1,Treatment,2026-06-13 16:07:42,True
EXP001632,TK0011737,AV_Guided_Support_v1,Treatment,2026-04-19 12:34:39,True
EXP001633,TK0011748,AV_Guided_Support_v1,Control,2026-04-19 19:58:06,True
EXP001634,TK0011762,AV_Guided_Support_v1,Treatment,2026-04-05 15:21:46,True
EXP001635,TK0011763,AV_Guided_Support_v1,Treatment,2026-05-16 01:18:25,True
EXP001636,TK0011764,AV_Guided_Support_v1,Control,2026-05-15 09:23:56,True
EXP001637,TK0011765,AV_Guided_Support_v1,Treatment,2026-06-01 23:32:18,True
EXP001638,TK0011774,AV_Guided_Support_v1,Control,2026-05-02 07:04:11,True
EXP001639,TK0011783,AV_Guided_Support_v1,Control,2026-05-24 23:19:27,True
EXP001640,TK0011786,AV_Guided_Support_v1,Treatment,2026-05-07 04:15:49,True
EXP001641,TK0011788,AV_Guided_Support_v1,Control,2026-04-20 07:32:42,True
EXP001642,TK0011796,AV_Guided_Support_v1,Treatment,2026-04-06 19:31:11,True
EXP001643,TK0011803,AV_Guided_Support_v1,Treatment,2026-04-21 07:29:47,True
EXP001644,TK0011805,AV_Guided_Support_v1,Treatment,2026-05-28 16:13:24,True
EXP001645,TK0011810,AV_Guided_Support_v1,Control,2026-04-24 07:15:03,True
EXP001646,TK0011820,AV_Guided_Support_v1,Control,2026-06-21 09:56:52,True
EXP001647,TK0011824,AV_Guided_Support_v1,Control,2026-04-27 08:10:47,True
EXP001648,TK0011825,AV_Guided_Support_v1,Control,2026-06-17 18:31:10,True
EXP001649,TK0011826,AV_Guided_Support_v1,Control,2026-05-03 09:39:47,True
EXP001650,TK0011828,AV_Guided_Support_v1,Control,2026-04-26 09:13:24,True
EXP001651,TK0011830,AV_Guided_Support_v1,Treatment,2026-04-06 10:49:09,True
EXP001652,TK0011835,AV_Guided_Support_v1,Treatment,2026-04-15 04:21:00,True
EXP001653,TK0011837,AV_Guided_Support_v1,Treatment,2026-04-12 11:41:19,True
EXP001654,TK0011844,AV_Guided_Support_v1,Treatment,2026-05-09 19:43:56,True
EXP001655,TK0011849,AV_Guided_Support_v1,Treatment,2026-05-22 18:43:03,True
EXP001656,TK0011856,AV_Guided_Support_v1,Treatment,2026-06-06 07:04:30,True
EXP001657,TK0011857,AV_Guided_Support_v1,Treatment,2026-06-20 15:58:16,True
EXP001658,TK0011877,AV_Guided_Support_v1,Control,2026-04-22 17:01:18,True
EXP001659,TK0011882,AV_Guided_Support_v1,Control,2026-06-12 23:46:10,True
EXP001660,TK0011896,AV_Guided_Support_v1,Control,2026-06-06 18:01:36,True
EXP001661,TK0011897,AV_Guided_Support_v1,Control,2026-04-29 08:25:38,True
EXP001662,TK0011915,AV_Guided_Support_v1,Treatment,2026-04-28 01:34:49,True
EXP001663,TK0011917,AV_Guided_Support_v1,Treatment,2026-05-07 20:20:36,True
EXP001664,TK0011918,AV_Guided_Support_v1,Treatment,2026-04-17 03:36:15,True
EXP001665,TK0011919,AV_Guided_Support_v1,Treatment,2026-04-15 22:09:26,True
EXP001666,TK0011937,AV_Guided_Support_v1,Treatment,2026-05-15 12:08:56,True
EXP001667,TK0011943,AV_Guided_Support_v1,Treatment,2026-04-15 19:46:33,True
EXP001668,TK0011962,AV_Guided_Support_v1,Treatment,2026-06-13 20:36:54,True
EXP001669,TK0011982,AV_Guided_Support_v1,Control,2026-04-24 16:34:38,True
EXP001670,TK0012014,AV_Guided_Support_v1,Treatment,2026-06-11 05:10:53,True
EXP001671,TK0012017,AV_Guided_Support_v1,Treatment,2026-05-17 17:43:22,True
EXP001672,TK0012018,AV_Guided_Support_v1,Control,2026-06-11 12:29:57,True
EXP001673,TK0012019,AV_Guided_Support_v1,Control,2026-06-10 15:23:15,True
EXP001674,TK0012022,AV_Guided_Support_v1,Treatment,2026-06-18 12:17:24,True
EXP001675,TK0012030,AV_Guided_Support_v1,Control,2026-06-13 15:50:04,True
EXP001676,TK0012041,AV_Guided_Support_v1,Treatment,2026-04-01 11:27:06,True
EXP001677,TK0012043,AV_Guided_Support_v1,Treatment,2026-04-29 07:45:00,True
EXP001678,TK0012053,AV_Guided_Support_v1,Treatment,2026-04-09 10:05:37,True
EXP001679,TK0012064,AV_Guided_Support_v1,Treatment,2026-06-22 04:16:00,True
EXP001680,TK0012065,AV_Guided_Support_v1,Treatment,2026-05-15 07:42:37,True
EXP001681,TK0012087,AV_Guided_Support_v1,Treatment,2026-04-13 19:25:49,True
EXP001682,TK0012090,AV_Guided_Support_v1,Control,2026-04-15 16:22:27,True
EXP001683,TK0012106,AV_Guided_Support_v1,Treatment,2026-06-05 19:00:36,True
EXP001684,TK0012108,AV_Guided_Support_v1,Treatment,2026-04-15 22:48:54,True
EXP001685,TK0012124,AV_Guided_Support_v1,Control,2026-05-12 13:16:14,True
EXP001686,TK0012136,AV_Guided_Support_v1,Control,2026-06-13 00:01:48,True
EXP001687,TK0012137,AV_Guided_Support_v1,Treatment,2026-06-03 19:37:04,True
EXP001688,TK0012150,AV_Guided_Support_v1,Treatment,2026-04-25 20:11:08,True
EXP001689,TK0012151,AV_Guided_Support_v1,Treatment,2026-04-27 22:37:58,True
EXP001690,TK0012152,AV_Guided_Support_v1,Treatment,2026-05-16 02:01:39,True
EXP001691,TK0012160,AV_Guided_Support_v1,Control,2026-04-05 12:46:21,True
EXP001692,TK0012171,AV_Guided_Support_v1,Control,2026-04-02 10:23:52,True
EXP001693,TK0012175,AV_Guided_Support_v1,Control,2026-04-15 21:01:08,True
EXP001694,TK0012202,AV_Guided_Support_v1,Control,2026-05-22 00:00:21,True
EXP001695,TK0012214,AV_Guided_Support_v1,Control,2026-05-24 17:14:25,True
EXP001696,TK0012218,AV_Guided_Support_v1,Treatment,2026-05-14 16:45:33,True
EXP001697,TK0012219,AV_Guided_Support_v1,Control,2026-05-16 12:37:15,True
EXP001698,TK0012224,AV_Guided_Support_v1,Treatment,2026-05-28 03:32:28,True
EXP001699,TK0012229,AV_Guided_Support_v1,Treatment,2026-04-27 07:53:54,True
EXP001700,TK0012235,AV_Guided_Support_v1,Control,2026-04-03 20:32:34,True
EXP001701,TK0012236,AV_Guided_Support_v1,Control,2026-06-07 09:08:43,True
EXP001702,TK0012249,AV_Guided_Support_v1,Control,2026-05-04 13:09:40,True
EXP001703,TK0012250,AV_Guided_Support_v1,Treatment,2026-04-26 17:57:39,True
EXP001704,TK0012251,AV_Guided_Support_v1,Control,2026-05-24 00:01:09,True
EXP001705,TK0012252,AV_Guided_Support_v1,Control,2026-06-21 14:42:15,True
EXP001706,TK0012256,AV_Guided_Support_v1,Treatment,2026-04-04 09:58:40,True
EXP001707,TK0012269,AV_Guided_Support_v1,Control,2026-04-04 06:54:27,True
EXP001708,TK0012273,AV_Guided_Support_v1,Treatment,2026-06-17 08:54:38,True
EXP001709,TK0012277,AV_Guided_Support_v1,Treatment,2026-06-17 14:03:56,True
EXP001710,TK0012282,AV_Guided_Support_v1,Treatment,2026-04-29 07:10:17,True
EXP001711,TK0012293,AV_Guided_Support_v1,Control,2026-06-07 07:07:34,True
EXP001712,TK0012303,AV_Guided_Support_v1,Treatment,2026-06-20 11:44:15,True
EXP001713,TK0012320,AV_Guided_Support_v1,Treatment,2026-05-11 16:00:09,True
EXP001714,TK0012328,AV_Guided_Support_v1,Treatment,2026-05-13 05:54:27,True
EXP001715,TK0012329,AV_Guided_Support_v1,Control,2026-04-24 06:25:41,True
EXP001716,TK0012337,AV_Guided_Support_v1,Control,2026-04-25 08:07:45,True
EXP001717,TK0012343,AV_Guided_Support_v1,Control,2026-06-27 22:43:33,True
EXP001718,TK0012344,AV_Guided_Support_v1,Control,2026-06-19 15:32:40,True
EXP001719,TK0012358,AV_Guided_Support_v1,Treatment,2026-06-01 08:19:52,True
EXP001720,TK0012361,AV_Guided_Support_v1,Treatment,2026-06-09 11:23:34,True
EXP001721,TK0012364,AV_Guided_Support_v1,Control,2026-06-30 18:49:58,True
EXP001722,TK0012387,AV_Guided_Support_v1,Treatment,2026-06-14 23:43:27,True
EXP001723,TK0012396,AV_Guided_Support_v1,Treatment,2026-04-07 08:17:58,True
EXP001724,TK0012403,AV_Guided_Support_v1,Control,2026-05-20 08:07:14,True
EXP001725,TK0012404,AV_Guided_Support_v1,Treatment,2026-05-06 16:48:14,True
EXP001726,TK0012408,AV_Guided_Support_v1,Control,2026-06-08 11:22:21,True
EXP001727,TK0012412,AV_Guided_Support_v1,Control,2026-04-16 15:27:06,True
EXP001728,TK0012422,AV_Guided_Support_v1,Treatment,2026-05-05 07:18:49,True
EXP001729,TK0012423,AV_Guided_Support_v1,Treatment,2026-06-26 21:28:56,True
EXP001730,TK0012426,AV_Guided_Support_v1,Treatment,2026-05-26 11:50:18,True
EXP001731,TK0012436,AV_Guided_Support_v1,Treatment,2026-05-13 02:48:32,True
EXP001732,TK0012438,AV_Guided_Support_v1,Control,2026-06-20 04:47:01,True
EXP001733,TK0012453,AV_Guided_Support_v1,Treatment,2026-04-03 14:36:29,True
EXP001734,TK0012459,AV_Guided_Support_v1,Control,2026-04-24 01:38:32,True
EXP001735,TK0012464,AV_Guided_Support_v1,Control,2026-04-21 03:00:48,True
EXP001736,TK0012470,AV_Guided_Support_v1,Treatment,2026-04-29 11:46:01,True
EXP001737,TK0012472,AV_Guided_Support_v1,Treatment,2026-05-24 21:18:31,True
EXP001738,TK0012480,AV_Guided_Support_v1,Treatment,2026-06-14 02:39:41,True
EXP001739,TK0012501,AV_Guided_Support_v1,Treatment,2026-04-28 08:48:45,True
EXP001740,TK0012505,AV_Guided_Support_v1,Treatment,2026-05-27 01:09:01,True
EXP001741,TK0012518,AV_Guided_Support_v1,Treatment,2026-05-11 08:19:28,True
EXP001742,TK0012524,AV_Guided_Support_v1,Treatment,2026-06-13 07:55:19,True
EXP001743,TK0012531,AV_Guided_Support_v1,Treatment,2026-05-14 18:20:45,True
EXP001744,TK0012537,AV_Guided_Support_v1,Treatment,2026-06-15 14:51:19,True
EXP001745,TK0012541,AV_Guided_Support_v1,Treatment,2026-04-10 21:22:07,True
EXP001746,TK0012549,AV_Guided_Support_v1,Control,2026-05-25 04:04:43,True
EXP001747,TK0012553,AV_Guided_Support_v1,Treatment,2026-05-04 09:21:39,True
EXP001748,TK0012557,AV_Guided_Support_v1,Treatment,2026-06-11 19:28:31,True
